Fish_ID_comp,Date,Fish_ID_day,Trap,Habitat,PIT_tag,Species,FL,TL,Weight,Diet,Fin Clip,Pink_Salmon_pres_abs
1636,8/28/2021,15,1,Main_Side,NA,Coho,51,55,1.3,N,N,1
1637,8/28/2021,16,1,Main_Side,E0CCF79,Coho,93,100,9.9,Y,N,1
1638,8/28/2021,17,1,Main_Side,NA,Sculpin,NA,114,23.8,N,N,1
1639,8/28/2021,18,1,Main_Side,E0CCF87,Dolly Varden,116,121,16.6,Y,N,1
1640,8/28/2021,19,1,Main_Side,E0CCFA1,Dolly Varden,95,100,9.3,Y,N,1
1641,8/28/2021,20,1,Main_Side,E0CCF7A,Dolly Varden,136,142,31.1,Y,N,1
1642,8/28/2021,21,1,Main_Side,E0CCF89,Dolly Varden,92,107,9.2,Y,N,1
1643,8/28/2021,22,1,Main_Side,NA,Coho,82,86,2.9,Y,N,1
1644,8/28/2021,23,1,Main_Side,E0CCF8B,Dolly Varden,95,100,8.5,Y,N,1
1645,8/28/2021,24,4,Seep,NA,Coho,46,49,1,N,N,1
1646,8/28/2021,25,4,Seep,NA,Coho,41,44,0.7,N,N,1
1647,8/28/2021,26,4,Seep,NA,Dolly Varden,43,44,0.6,N,N,1
1648,8/28/2021,27,4,Seep,NA,Dolly Varden,47,48,0.8,N,N,1
1649,8/28/2021,28,4,Seep,NA,Dolly Varden,43,44,8,N,N,1
1650,8/28/2021,29,4,Seep,NA,Coho,58,65,2.5,Y,N,1
1651,8/28/2021,30,4,Seep,NA,Dolly Varden,72,75,4.8,Y,N,1
1652,8/28/2021,31,4,Seep,NA,Dolly Varden,72,75,4.5,Y,N,1
1653,8/28/2021,32,2,Main_Side,NA,Coho,50,53,1.3,N,N,1
1654,8/28/2021,33,2,Main_Side,NA,Coho,49,53,1.2,N,N,1
1655,8/28/2021,34,2,Main_Side,NA,Coho,46,49,1,N,N,1
1656,8/28/2021,35,2,Main_Side,NA,Coho,50,53,1.4,N,N,1
1657,8/28/2021,36,2,Main_Side,NA,Coho,49,52,1.2,N,N,1
1658,8/28/2021,37,2,Main_Side,NA,Coho,53,57,1.6,Y,N,1
1659,8/28/2021,38,2,Main_Side,NA,Coho,51,54,1.5,Y,N,1
1660,8/28/2021,39,2,Main_Side,NA,Coho,53,57,1.5,N,N,1
1661,8/28/2021,40,2,Main_Side,NA,Coho,52,55,1.6,N,N,1
1662,8/28/2021,41,2,Main_Side,NA,Coho,50,53,1.2,N,N,1
1663,8/28/2021,42,2,Main_Side,NA,Coho,50,54,1.2,N,N,1
1664,8/28/2021,43,2,Main_Side,NA,Coho,49,52,1.2,N,N,1
1665,8/28/2021,44,2,Main_Side,NA,Coho,52,55,1.4,Y,N,1
1666,8/28/2021,45,2,Main_Side,NA,Coho,57,61,2,Y,N,1
1667,8/28/2021,46,2,Main_Side,NA,Coho,55,59,1.7,N,N,1
1668,8/28/2021,47,2,Main_Side,NA,Coho,56,60,1.8,N,N,1
1669,8/28/2021,48,2,Main_Side,NA,Coho,55,59,1.9,N,N,1
1670,8/28/2021,49,2,Main_Side,NA,Coho,57,61,1.9,N,N,1
1671,8/28/2021,50,2,Main_Side,NA,Coho,50,53,1.2,N,N,1
1672,8/28/2021,51,2,Main_Side,NA,Dolly Varden,50,52,1.2,N,N,1
1673,9/2/2021,1,1,Main_Side,E0CCF61,Coho,108,117,15.4,Y,N,1
1674,9/2/2021,2,1,Main_Side,E0CCFAE,Dolly Varden,137,143,26.6,Y,N,1
1675,9/2/2021,3,1,Main_Side,NA,Coho,52,55,1.8,N,N,1
1676,9/2/2021,4,1,Main_Side,NA,Coho,49,52,1.5,N,N,1
1677,9/2/2021,5,1,Main_Side,NA,Coho,65,69,3.4,Y,N,1
1678,9/2/2021,6,1,Main_Side,NA,Coho,45,48,1.3,N,N,1
1679,9/2/2021,7,1,Main_Side,NA,Coho,50,54,1.7,N,N,1
1680,9/2/2021,8,1,Main_Side,NA,Coho,47,51,1.3,N,N,1
1681,9/2/2021,9,1,Main_Side,NA,Coho,51,55,1.4,N,N,1
1682,9/2/2021,10,1,Main_Side,NA,Coho,51,54,1.5,N,N,1
1683,9/2/2021,11,2,Main_Side,NA,Coho,63,67,2.8,N,N,1
1684,9/2/2021,12,2,Main_Side,NA,Coho,65,69,3.6,N,N,1
1685,9/2/2021,13,2,Main_Side,NA,Coho,66,70,3.3,N,N,1
1686,9/2/2021,14,2,Main_Side,NA,Coho,56,60,2,N,N,1
1687,9/2/2021,15,2,Main_Side,E0CCF4C,Dolly Varden,153,159,40.8,Y,N,1
1688,9/2/2021,16,2,Main_Side,NA,Coho,63,66,2.7,N,N,1
1689,9/2/2021,17,2,Main_Side,NA,Coho,59,64,2.4,N,N,1
1690,9/2/2021,18,2,Main_Side,NA,Coho,51,54,1.5,N,N,1
1691,9/2/2021,19,2,Main_Side,NA,Coho,66,70,3.3,Y,N,1
1692,9/2/2021,20,2,Main_Side,NA,Coho,69,74,3.6,Y,N,1
1693,9/2/2021,21,2,Main_Side,NA,Coho,65,69,3,N,N,1
1694,9/2/2021,22,2,Main_Side,NA,Coho,61,65,2.8,N,N,1
1695,9/2/2021,23,2,Main_Side,NA,Coho,59,64,2.2,N,N,1
1696,9/2/2021,24,2,Main_Side,NA,Coho,55,59,2,N,N,1
1697,9/2/2021,25,2,Main_Side,NA,Coho,53,56,1.8,N,N,1
1698,9/2/2021,26,2,Main_Side,NA,Coho,73,78,4.8,Y,N,1
1699,9/2/2021,27,2,Main_Side,NA,Coho,51,55,2.1,N,N,1
1700,9/2/2021,28,2,Main_Side,E0CCF5A,Dolly Varden,91,100,9,Y,N,1
1701,9/2/2021,29,2,Main_Side,E0CCF0D,Coho,104,111,13.4,Y,N,1
1702,9/2/2021,30,2,Main_Side,NA,Coho,42,44,1.2,N,N,1
1703,9/2/2021,31,2,Main_Side,NA,Coho,58,61,2.4,N,N,1
1704,9/2/2021,32,2,Main_Side,NA,Coho,63,67,2.8,N,N,1
1705,9/2/2021,33,2,Main_Side,E0CCFA0,Dolly Varden,103,107,10.3,Y,N,1
1706,9/2/2021,34,2,Main_Side,NA,Dolly Varden,44,46,0.8,N,N,1
1707,9/2/2021,35,2,Main_Side,NA,Dolly Varden,41,43,0.9,N,N,1
1708,9/2/2021,36,2,Main_Side,NA,Coho,54,57,1.9,N,N,1
1709,9/2/2021,37,3,Main_Side,NA,Coho,64,68,3,Y,N,1
1710,9/2/2021,38,3,Main_Side,NA,Coho,59,63,2.4,N,N,1
1711,9/2/2021,39,3,Main_Side,NA,Coho,57,61,2.3,N,N,1
1712,9/2/2021,40,3,Main_Side,E0CCF8A,Dolly Varden,97,102,10.3,Y,N,1
1713,9/2/2021,41,3,Main_Side,NA,Coho,50,53,1.6,N,N,1
1714,9/2/2021,42,3,Main_Side,NA,Coho,56,60,2.1,N,N,1
1715,9/2/2021,43,3,Main_Side,NA,Dolly Varden,79,82,5,Y,N,1
1716,9/2/2021,44,3,Main_Side,NA,Coho,56,60,2.1,N,N,1
1717,9/2/2021,45,3,Main_Side,NA,Coho,58,61,2.2,N,N,1
1718,9/2/2021,46,3,Main_Side,NA,Coho,73,80,4.5,Y,N,1
1719,9/2/2021,47,3,Main_Side,NA,Coho,49,53,1.2,N,N,1
1720,9/2/2021,48,3,Main_Side,E0CCF07,Coho,106,114,15.1,Y,N,1
1721,9/2/2021,49,3,Main_Side,NA,Coho,61,65,2.6,N,N,1
1722,9/2/2021,50,3,Main_Side,NA,Coho,65,70,3.4,Y,N,1
1723,9/2/2021,51,3,Main_Side,NA,Coho,64,69,3.2,N,N,1
1724,9/2/2021,52,3,Main_Side,NA,Coho,70,75,4,Y,N,1
1725,9/2/2021,53,3,Main_Side,NA,Coho,61,66,2.6,N,N,1
1726,9/2/2021,54,3,Main_Side,NA,Coho,61,66,2.5,N,N,1
1727,9/2/2021,55,3,Main_Side,NA,Coho,49,52,1.3,N,N,1
1728,9/2/2021,56,3,Main_Side,NA,Coho,51,54,1.5,N,N,1
1729,9/2/2021,57,3,Main_Side,E0CCFBA,Coho,106,114,14.1,Y,N,1
1730,9/2/2021,58,3,Main_Side,NA,Coho,49,53,1.4,N,N,1
1731,9/2/2021,59,3,Main_Side,NA,Coho,54,57,1.6,N,N,1
1732,9/2/2021,60,3,Main_Side,NA,Coho,53,56,1.7,N,N,1
1733,9/2/2021,61,3,Main_Side,NA,Coho,51,54,1.5,N,N,1
1734,9/2/2021,62,3,Main_Side,E0CCF6F,Coho,102,110,14,Y,N,1
1735,9/2/2021,63,3,Main_Side,NA,Coho,56,60,1.9,N,N,1
1736,9/2/2021,64,3,Main_Side,NA,Coho,65,70,2.8,N,N,1
1737,9/2/2021,65,3,Main_Side,NA,Coho,71,76,4.7,Y,N,1
1738,9/2/2021,66,3,Main_Side,NA,Coho,67,71,3.6,N,N,1
1739,9/2/2021,67,3,Main_Side,NA,Coho,59,63,2.2,N,N,1
1740,9/2/2021,68,3,Main_Side,NA,Dolly Varden,107,111,12.9,Y,N,1
1741,9/2/2021,69,3,Main_Side,NA,Coho,50,53,1.3,N,N,1
1742,9/2/2021,70,3,Main_Side,NA,Dolly Varden,53,55,1.5,N,N,1
1743,9/2/2021,71,3,Main_Side,NA,Coho,48,51,1.3,N,N,1
1744,9/2/2021,72,3,Main_Side,NA,Coho,56,59,2,N,N,1
1745,9/2/2021,73,3,Main_Side,NA,Coho,53,56,1.7,N,N,1
1746,9/2/2021,74,3,Main_Side,E0CCF9B,Dolly Varden,102,107,11.2,Y,N,1
1747,9/2/2021,75,3,Main_Side,NA,Coho,62,67,3,N,N,1
1748,9/2/2021,76,3,Main_Side,NA,Coho,53,56,1.8,N,N,1
1749,9/2/2021,77,3,Main_Side,NA,Dolly Varden,94,97,8.3,Y,N,1
1750,9/2/2021,78,3,Main_Side,NA,Coho,62,66,2.6,N,N,1
1751,9/2/2021,79,3,Main_Side,NA,Coho,54,58,2,N,N,1
1752,9/2/2021,80,3,Main_Side,NA,Coho,69,73,3,Y,N,1
1753,9/2/2021,81,3,Main_Side,NA,Coho,54,57,1.7,N,N,1
1754,9/2/2021,82,3,Main_Side,NA,Coho,70,76,4.1,Y,N,1
1755,9/2/2021,83,3,Main_Side,NA,Coho,51,54,1.5,N,N,1
1756,9/2/2021,84,3,Main_Side,NA,Coho,53,56,1.7,N,N,1
1757,9/2/2021,85,3,Main_Side,NA,Coho,50,53,1.3,N,N,1
1758,9/2/2021,86,3,Main_Side,NA,Coho,60,63,2.3,N,N,1
1759,9/2/2021,87,3,Main_Side,NA,Coho,59,62,2.4,Y,N,1
1760,9/2/2021,88,3,Main_Side,NA,Coho,50,54,1.5,N,N,1
1761,9/2/2021,89,3,Main_Side,NA,Coho,53,56,1.8,N,N,1
1762,9/2/2021,90,3,Main_Side,NA,Coho,62,66,2.6,Y,N,1
1763,9/2/2021,91,3,Main_Side,NA,Coho,51,54,1.6,N,N,1
1764,9/2/2021,92,3,Main_Side,NA,Coho,65,70,3.2,Y,N,1
1765,9/2/2021,93,3,Main_Side,NA,Coho,60,64,2.6,Y,N,1
1766,9/2/2021,94,3,Main_Side,NA,Coho,53,57,2.5,N,N,1
1767,9/2/2021,95,3,Main_Side,NA,Dolly Varden,43,44,0.8,N,N,1
1768,9/2/2021,96,3,Main_Side,NA,Coho,49,53,1.4,N,N,1
1769,9/2/2021,97,3,Main_Side,NA,Coho,71,76,4.2,N,N,1
1770,9/2/2021,98,3,Main_Side,NA,Coho,57,61,2.2,N,N,1
1771,9/2/2021,99,3,Main_Side,NA,Dolly Varden,45,46,0.8,N,N,1
1772,9/2/2021,100,3,Main_Side,NA,Coho,57,60,2,N,N,1
1773,9/2/2021,101,3,Main_Side,NA,Coho,50,54,1.5,N,N,1
1774,9/2/2021,102,3,Main_Side,NA,Dolly Varden,51,53,1.3,N,N,1
1775,9/3/2021,1,2,Main_Side,NA,Dolly Varden,168,176,50.3,Y,N,1
1776,9/3/2021,2,2,Main_Side,E0CCFB0,Dolly Varden,124,132,18.4,Y,N,1
1777,9/3/2021,3,2,Main_Side,E0CCF6E,Coho,104,112,14.6,Y,N,1
1778,9/3/2021,4,2,Main_Side,E0CCF69,Coho,103,112,13.9,Y,N,1
1779,9/3/2021,5,2,Main_Side,E0CCF9D,Dolly Varden,130,136,23.1,Y,N,1
1780,9/3/2021,6,2,Main_Side,NA,Coho,108,118,16,N,N,1
1781,9/3/2021,7,2,Main_Side,NA,Coho,95,102,10.7,N,N,1
1782,9/3/2021,8,2,Main_Side,NA,Coho,102,110,11.6,N,N,1
1783,9/3/2021,9,2,Main_Side,NA,Coho,74,80,4.5,N,N,1
1784,9/3/2021,10,2,Main_Side,NA,Coho,104,112,13.7,N,N,1
1785,9/3/2021,11,2,Main_Side,NA,Coho,57,NA,1.9,N,N,1
1786,9/3/2021,12,2,Main_Side,NA,Coho,66,70,3,N,N,1
1787,9/3/2021,13,2,Main_Side,NA,Coho,102,111,12.3,N,N,1
1788,9/3/2021,14,2,Main_Side,NA,Coho,107,116,15.1,N,N,1
1789,9/3/2021,15,2,Main_Side,NA,Coho,62,66,2.7,N,N,1
1790,9/3/2021,16,2,Main_Side,NA,Dolly Varden,77,80,4.5,N,N,1
1791,9/3/2021,17,2,Main_Side,NA,Coho,50,53,1,N,N,1
1792,9/3/2021,18,2,Main_Side,NA,Coho,67,72,3.5,N,N,1
1793,9/3/2021,19,2,Main_Side,NA,Coho,64,69,2.9,Y,N,1
1794,9/3/2021,20,2,Main_Side,NA,Coho,82,88,6.3,N,N,1
1795,9/3/2021,21,2,Main_Side,NA,Coho,71,76,4,N,N,1
1796,9/3/2021,22,2,Main_Side,NA,Coho,75,82,4.7,N,N,1
1797,9/3/2021,23,2,Main_Side,NA,Coho,97,106,10.3,N,N,1
1798,9/3/2021,24,2,Main_Side,NA,Coho,103,111,13.2,N,N,1
1799,9/3/2021,25,2,Main_Side,NA,Coho,67,72,3.6,N,N,1
1800,9/3/2021,26,3,Main_Side,NA,Coho,51,55,1.5,N,N,1
1801,9/3/2021,27,3,Main_Side,NA,Coho,53,57,1.8,N,N,1
1802,9/3/2021,28,3,Main_Side,NA,Coho,56,59,1.7,N,N,1
1803,9/3/2021,29,3,Main_Side,NA,Coho,74,79,4.9,N,N,1
1804,9/3/2021,30,3,Main_Side,NA,Coho,54,58,1.7,N,N,1
1805,9/3/2021,31,3,Main_Side,NA,Coho,48,51,1.5,N,N,1
1806,9/3/2021,32,3,Main_Side,NA,Coho,57,59,2,N,N,1
1807,9/3/2021,33,3,Main_Side,NA,Coho,58,61,2.1,N,N,1
1808,9/3/2021,34,3,Main_Side,NA,Coho,60,63,2.2,N,N,1
1809,9/3/2021,35,3,Main_Side,NA,Dolly Varden,90,93,8.5,N,N,1
1810,9/3/2021,36,3,Main_Side,NA,Dolly Varden,111,120,17.3,N,N,1
1811,9/3/2021,37,3,Main_Side,NA,Dolly Varden,63,66,2.5,N,N,1
1812,9/3/2021,38,3,Main_Side,NA,Coho,55,58,1.7,N,N,1
1813,9/3/2021,39,3,Main_Side,NA,Coho,43,45,0.9,N,N,1
1814,9/3/2021,40,3,Main_Side,NA,Coho,53,55,1.6,N,N,1
1815,9/3/2021,41,3,Main_Side,NA,Coho,56,59,1.8,N,N,1
1816,9/3/2021,42,3,Main_Side,NA,Dolly Varden,51,54,1.3,N,N,1
1817,9/3/2021,43,3,Main_Side,NA,Coho,51,54,1.3,N,N,1
1818,9/3/2021,44,3,Main_Side,NA,Coho,53,57,1.6,N,N,1
1819,9/3/2021,45,3,Main_Side,NA,Coho,62,65,2.7,N,N,1
1820,9/3/2021,46,3,Main_Side,NA,Coho,46,51,1.5,N,N,1
1821,9/3/2021,47,3,Main_Side,NA,Coho,68,71,1.6,N,N,1
1822,9/3/2021,48,3,Main_Side,NA,Coho,64,68,3,N,N,1
1823,9/3/2021,49,3,Main_Side,NA,Coho,61,65,2.7,N,N,1
1824,9/3/2021,50,3,Main_Side,NA,Coho,48,51,1.3,N,N,1
1825,9/3/2021,51,3,Main_Side,NA,Coho,53,55,1.5,N,N,1
1826,9/3/2021,52,3,Main_Side,NA,Coho,48,52,1.9,N,N,1
1827,9/3/2021,53,3,Main_Side,NA,Coho,64,67,2.5,N,N,1
1828,9/3/2021,54,3,Main_Side,NA,Coho,44,47,1,N,N,1
1829,9/3/2021,55,3,Main_Side,NA,Coho,61,66,2.4,N,N,1
1830,9/3/2021,56,3,Main_Side,NA,Coho,53,56,1.7,N,N,1
1831,9/3/2021,57,3,Main_Side,NA,Coho,57,61,2.1,N,N,1
1832,9/3/2021,58,3,Main_Side,NA,Coho,59,63,2.5,N,N,1
1833,9/3/2021,59,3,Main_Side,NA,Dolly Varden,52,54,1.4,N,N,1
1834,9/3/2021,60,3,Main_Side,NA,Coho,48,51,1.3,N,N,1
1835,9/3/2021,61,3,Main_Side,NA,Coho,51,54,1.7,N,N,1
1836,9/3/2021,62,3,Main_Side,NA,Coho,68,72,3.5,N,N,1
1837,9/3/2021,63,3,Main_Side,NA,Coho,102,110,12.8,Y,N,1
1838,9/3/2021,64,3,Main_Side,NA,Dolly Varden,100,105,9.8,N,N,1
1839,9/3/2021,65,3,Main_Side,NA,Coho,68,73,3.5,N,N,1
1840,9/3/2021,66,3,Main_Side,NA,Dolly Varden,54,56,1.3,N,N,1
1841,9/3/2021,67,3,Main_Side,NA,Coho,53,57,1.2,N,N,1
1842,9/3/2021,68,3,Main_Side,NA,Coho,56,60,1.9,N,N,1
1843,9/3/2021,69,3,Main_Side,NA,Coho,59,63,2.3,N,N,1
1844,9/3/2021,70,3,Main_Side,NA,Coho,62,66,2.7,Y,N,1
1845,9/3/2021,71,3,Main_Side,NA,Coho,59,63,2.2,N,N,1
1846,9/3/2021,72,3,Main_Side,NA,Coho,62,65,2.4,N,N,1
1847,9/3/2021,73,3,Main_Side,NA,Dolly Varden,84,87,5.9,N,N,1
1848,9/3/2021,74,3,Main_Side,NA,Dolly Varden,54,56,1,N,N,1
1849,9/3/2021,75,3,Main_Side,NA,Dolly Varden,52,54,1.2,N,N,1
1850,9/3/2021,76,3,Main_Side,NA,Dolly Varden,48,50,1,N,N,1
1851,9/3/2021,77,3,Main_Side,NA,Coho,52,55,1.7,N,N,1
1852,9/3/2021,78,3,Main_Side,NA,Coho,59,64,2.4,N,N,1
1853,9/3/2021,79,3,Main_Side,NA,Dolly Varden,77,81,4.5,N,N,1
1854,9/3/2021,80,3,Main_Side,NA,Coho,58,61,2,N,N,1
1855,9/3/2021,81,3,Main_Side,NA,Coho,68,71,3.5,N,N,1
1856,9/3/2021,82,3,Main_Side,NA,Dolly Varden,56,58,1.5,N,N,1
1857,9/3/2021,83,3,Main_Side,NA,Coho,72,77,4.6,N,N,1
1858,9/3/2021,84,3,Main_Side,NA,Coho,50,53,1.4,N,N,1
1859,9/3/2021,85,3,Main_Side,NA,Coho,70,75,4.1,N,N,1
1860,9/3/2021,86,3,Main_Side,NA,Cutthroat,86,90,6.6,N,N,1
1861,9/3/2021,87,3,Main_Side,NA,Dolly Varden,98,102,9.7,N,N,1
1862,9/3/2021,88,1,Main_Side,NA,Dolly Varden,115,120,17.8,N,N,1
1863,9/3/2021,89,1,Main_Side,NA,Coho,65,69,3.2,N,N,1
1864,9/3/2021,90,1,Main_Side,NA,Coho,100,107,11.4,Y,N,1
1865,9/3/2021,91,1,Main_Side,NA,Coho,53,56,1.7,N,N,1
1866,9/3/2021,92,1,Main_Side,NA,Coho,52,55,1.4,N,N,1
1867,9/3/2021,93,1,Main_Side,NA,Coho,57,61,2.1,N,N,1
1868,9/3/2021,94,1,Main_Side,NA,Coho,66,70,3.2,N,N,1
1869,9/3/2021,95,1,Main_Side,NA,Coho,107,114,14.7,Y,N,1
1870,9/3/2021,96,1,Main_Side,NA,Coho,100,110,12.3,N,N,1
1871,9/3/2021,97,1,Main_Side,NA,Coho,56,60,1.8,N,N,1
1872,9/3/2021,98,1,Main_Side,NA,Dolly Varden,108,113,14.3,N,N,1
1873,9/3/2021,99,1,Main_Side,NA,Coho,104,111,13.6,N,N,1
1874,9/3/2021,100,1,Main_Side,NA,Dolly Varden,98,102,11.3,N,N,1
1875,9/3/2021,101,1,Main_Side,NA,Dolly Varden,93,98,8.7,N,N,1
1876,9/3/2021,102,1,Main_Side,NA,Dolly Varden,121,126,18.7,N,N,1
1877,9/3/2021,103,1,Main_Side,NA,Dolly Varden,148,154,37.4,N,N,1
1878,9/3/2021,104,1,Main_Side,NA,Dolly Varden,97,102,10.4,N,N,1
1879,9/3/2021,105,1,Main_Side,NA,Coho,114,122,18,N,N,1
1880,9/3/2021,106,1,Main_Side,NA,Dolly Varden,137,144,30.5,N,N,1
1881,9/3/2021,107,1,Main_Side,NA,Coho,63,66,2.6,N,N,1
1882,9/3/2021,108,1,Main_Side,NA,Coho,64,69,3,N,N,1
1883,9/3/2021,109,1,Main_Side,NA,Coho,56,60,2,N,N,1
1884,9/3/2021,110,1,Main_Side,NA,Dolly Varden,74,78,3.8,N,N,1
1885,9/3/2021,111,1,Main_Side,NA,Dolly Varden,137,145,26.5,N,N,1
1886,9/3/2021,112,4,Main_Side,NA,Coho,54,57,1.8,N,N,1
1887,9/3/2021,113,4,Main_Side,NA,Cutthroat,85,90,5.9,N,N,1
1888,9/3/2021,114,4,Main_Side,NA,Coho,48,50,1,N,N,1
1889,9/3/2021,115,4,Main_Side,NA,Coho,59,63,2.4,N,N,1
1890,9/3/2021,116,4,Main_Side,NA,Cutthroat,127,133,19.9,N,N,1
1891,9/3/2021,117,4,Main_Side,NA,Coho,103,112,12.3,Y,N,1
1892,9/3/2021,118,4,Main_Side,NA,Coho,64,69,3.1,N,N,1
1893,9/3/2021,119,4,Main_Side,NA,Coho,52,55,1.5,N,N,1
1894,9/3/2021,120,4,Main_Side,NA,Dolly Varden,77,81,4.4,N,N,1
1895,9/10/2021,1,2,Main_Side,NA,Coho,NA,69,3.1,N,N,1
1896,9/10/2021,2,2,Main_Side,NA,Coho,66,70,3.1,N,N,1
1897,9/10/2021,3,2,Main_Side,NA,Coho,59,63,2.4,N,N,1
1898,9/10/2021,4,2,Main_Side,E0CCF83,Coho,101,110,14,Y,N,1
1899,9/10/2021,5,2,Main_Side,E0CD01F,Dolly Varden,161,170,38.3,Y,N,1
1900,9/10/2021,6,2,Main_Side,E0CCFA8,Dolly Varden,136,141,25.7,Y,N,1
1901,9/10/2021,7,2,Main_Side,E0CD01B,Coho,85,92,8,Y,N,1
1902,9/10/2021,8,2,Main_Side,E0CCFF6,Coho,94,101,9.4,Y,N,1
1903,9/10/2021,9,2,Main_Side,E0CD00D,Dolly Varden,145,151,33.8,Y,N,1
1904,9/10/2021,10,2,Main_Side,E0CCFDD,Dolly Varden,125,132,21.4,Y,N,1
1905,9/10/2021,11,2,Main_Side,E0CD005,Dolly Varden,142,149,31.2,Y,N,1
1906,9/10/2021,12,2,Main_Side,E0CD019,Dolly Varden,153,161,38.3,Y,N,1
1907,9/10/2021,13,3,Main_Side,NA,Coho,47,51,1.7,N,N,1
1908,9/10/2021,14,3,Main_Side,NA,Coho,49,51,1.4,N,N,1
1909,9/10/2021,15,3,Main_Side,NA,Coho,53,56,1.6,Y,N,1
1910,9/10/2021,16,3,Main_Side,NA,Coho,50,54,1.4,N,N,1
1911,9/10/2021,17,3,Main_Side,NA,Coho,59,63,2.5,N,N,1
1912,9/10/2021,18,3,Main_Side,NA,Coho,51,54,1.4,N,N,1
1913,9/10/2021,19,3,Main_Side,NA,Coho,43,46,0.9,N,N,1
1914,9/10/2021,20,3,Main_Side,NA,Coho,48,51,1.1,N,N,1
1915,9/10/2021,21,3,Main_Side,NA,Coho,55,58,2,N,N,1
1916,9/10/2021,22,3,Main_Side,NA,Coho,55,58,1.8,N,N,1
1917,9/10/2021,23,3,Main_Side,NA,Coho,58,63,2.4,N,N,1
1918,9/10/2021,24,3,Main_Side,NA,Coho,53,57,1.6,N,N,1
1919,9/10/2021,25,3,Main_Side,NA,Coho,58,62,2.2,N,N,1
1920,9/10/2021,26,3,Main_Side,NA,Coho,47,49,1.4,N,N,1
1921,9/10/2021,27,3,Main_Side,NA,Coho,53,57,1.5,N,N,1
1922,9/10/2021,28,3,Main_Side,NA,Coho,53,55,1.6,N,N,1
1923,9/10/2021,29,3,Main_Side,NA,Coho,47,51,1.1,N,N,1
1924,9/10/2021,30,3,Main_Side,NA,Coho,51,54,1.3,N,N,1
1925,9/10/2021,31,3,Main_Side,NA,Coho,53,57,1.6,N,N,1
1926,9/10/2021,32,3,Main_Side,NA,Coho,53,56,1.5,N,N,1
1927,9/10/2021,33,3,Main_Side,NA,Coho,51,54,1.5,N,N,1
1928,9/10/2021,34,3,Main_Side,NA,Coho,51,54,1.4,N,N,1
1929,9/10/2021,35,3,Main_Side,NA,Coho,53,56,1.7,N,N,1
1930,9/10/2021,36,3,Main_Side,NA,Coho,62,66,2.5,Y,N,1
1931,9/10/2021,37,3,Main_Side,NA,Dolly Varden,40,43,0.9,N,N,1
1932,9/10/2021,38,3,Main_Side,NA,Dolly Varden,60,65,3,Y,N,1
1933,9/10/2021,39,3,Main_Side,NA,Coho,53,56,1.5,N,N,1
1934,9/10/2021,40,3,Main_Side,NA,Coho,61,65,2.3,N,N,1
1935,9/10/2021,41,3,Main_Side,NA,Coho,40,43,0.7,N,N,1
1936,9/10/2021,42,3,Main_Side,NA,Coho,47,50,1.2,N,N,1
1937,9/10/2021,43,3,Main_Side,NA,Coho,72,77,4.4,Y,N,1
1938,9/10/2021,44,3,Main_Side,NA,Coho,61,64,2.4,N,N,1
1939,9/10/2021,45,3,Main_Side,NA,Coho,56,59,2.1,N,N,1
1940,9/10/2021,46,3,Main_Side,NA,Coho,61,65,2.4,N,N,1
1941,9/10/2021,47,3,Main_Side,NA,Coho,54,57,1.6,N,N,1
1942,9/10/2021,48,3,Main_Side,NA,Coho,60,65,2.2,N,N,1
1943,9/10/2021,49,3,Main_Side,NA,Coho,70,75,4.2,Y,N,1
1944,9/10/2021,50,3,Main_Side,E0CD018,Coho,95,102,10.2,Y,N,1
1945,9/10/2021,51,3,Main_Side,NA,Coho,55,59,2.1,N,N,1
1946,9/10/2021,52,3,Main_Side,NA,Coho,53,56,1.7,N,N,1
1947,9/10/2021,53,3,Main_Side,NA,Coho,63,67,2.8,N,N,1
1948,9/10/2021,54,3,Main_Side,NA,Coho,53,58,1.8,N,N,1
1949,9/10/2021,55,3,Main_Side,NA,Coho,48,51,1.2,N,N,1
1950,9/10/2021,56,3,Main_Side,NA,Coho,54,56,1.5,N,N,1
1951,9/10/2021,57,3,Main_Side,NA,Coho,58,63,1.2,N,N,1
1952,9/10/2021,58,3,Main_Side,NA,Coho,54,57,1.7,N,N,1
1953,9/10/2021,59,3,Main_Side,NA,Coho,63,67,3.2,Y,N,1
1954,9/10/2021,60,1,Main_Side,NA,Dolly Varden,48,49,1.1,N,N,1
1955,9/10/2021,61,1,Main_Side,NA,Coho,60,65,2.8,Y,N,1
1956,9/10/2021,62,1,Main_Side,NA,Coho,58,62,2.4,N,N,1
1957,9/10/2021,63,1,Main_Side,NA,Coho,54,57,2,N,N,1
1958,9/10/2021,64,1,Main_Side,NA,Coho,53,56,1.8,N,N,1
1959,9/10/2021,65,1,Main_Side,E0CD011,Dolly Varden,102,107,10.2,Y,N,1
1960,9/10/2021,66,1,Main_Side,NA,Coho,68,73,3.5,Y,N,1
1961,9/10/2021,67,1,Main_Side,E0CCF88,Dolly Varden,97,102,8.5,Y,N,1
1962,9/10/2021,68,4,Seep,NA,Dolly Varden,39,40,1.5,N,N,1
1963,9/10/2021,69,4,Seep,NA,Coho,41,44,1,N,N,1
1964,9/10/2021,70,4,Seep,NA,Dolly Varden,41,42,1,N,N,1
