Waterbody,Habitat,Fish.species,Sample.code,Date,Taxon,Stage,Insect,Origin,Higher.classification,Order,Family,Common.name,Length,Abundance,Biomass
Montana Creek,Mainstem/Side Channel,Coho,#35, 2021-06-17,Glossosomatidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,4,1,0.495116394
Montana Creek,Mainstem/Side Channel,Coho,#35, 2021-06-17,Perlodidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Perlodidae,stoneflies,5,1,1.617453572
Montana Creek,Mainstem/Side Channel,Coho,#35, 2021-06-17,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,4,1,0.308137087
Montana Creek,Mainstem/Side Channel,Coho,#35, 2021-06-17,Leuctridae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Leuctridae,stoneflies,6,1,0.365553782
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1,3,0.0159
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,10,0.388809714
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,19,2.370025823
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,8,2.281856512
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,2,1,0.064184859
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,5,0.802359203
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,5,1.537200026
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Glossosomatidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,5,1,0.958003565
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,3,1,0.129596017
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,5,1,0.521083892
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,1,0.072855168
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,3,0.667631694
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,5,2,1.817260317
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,1,2.29521703
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,3,1,0.081767503
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Diptera,A,insect,Aquatic,Arthropoda: Insecta,Diptera,,,4,1,0.917731359
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Coleoptera,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,3,1,0.727210438
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Coleoptera,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,4,3,4.662508356
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Coleoptera,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,5,1,2.801178619
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,4,3,0.583918519
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Ephemerellidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3,3,0.584433305
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.206589681
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,4,1,0.184178316
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Blephariceridae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Blephariceridae,net-winged midges,3,2,0.498640982
Montana Creek,Mainstem/Side Channel,Coho,#36, 2021-06-17,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,57,1,1.510137871
Montana Creek,Mainstem/Side Channel,Coho,#38, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.031907945
Montana Creek,Mainstem/Side Channel,Coho,#38, 2021-06-17,Thysanoptera,A,insect,Terrestrial,Arthropoda: Insecta,Thysanoptera,x,thrips,3,1,0.115269649
Montana Creek,Mainstem/Side Channel,Coho,#38, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.124738201
Montana Creek,Mainstem/Side Channel,Coho,#38, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,1,0.307440005
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,4,1,0.28374275
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chloroperlidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Chloroperlidae,stoneflies,7,1,1.303048011
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,1,8,0.0424
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,49,1.9051676
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,31,3.866884237
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,13,3.708016833
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,5,6,3.2506176
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,3,0.033127545
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,1,1,0.0108
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,2,5,0.36427584
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,3,0.667631694
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,1,0.491469953
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,8,1,3.315382034
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,3,1,0.081767503
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,5,1,0.302661536
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Rhyacophila,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Rhyacophilidae,caddisflies,2,1,0.055231849
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,3,2,0.320943681
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,9,2.766960047
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,5,2,1.018138837
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,2,1,0.031536691
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,2,0.508930729
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Glossosomatidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Glossosomatidae,caddisflies,3,1,0.211416327
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Hymenoptera sawflies,A,insect,Terrestrial,Arthropoda: Insecta,Hymenoptera,x,sawfly wasps,3,1,0.720368887
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Culicidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Culicidae,mosquitoes,4,1,0.539694809
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.129966861
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Neoleptophlebia/Paraleptophlebia,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Leptophlebiidae,mayflies,4,3,0.583918519
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,2,1,0.020908236
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,3,3,0.255102313
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Philopotamidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Philopotamidae,caddisflies,6,1,0.449684371
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.177702162
Montana Creek,Mainstem/Side Channel,Coho,#39, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.375929266
Montana Creek,Mainstem/Side Channel,Coho,#41, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.02208503
Montana Creek,Mainstem/Side Channel,Coho,#41, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Mainstem/Side Channel,Coho,#41, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,6,0.233285829
Montana Creek,Mainstem/Side Channel,Coho,#41, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,2,0.249476402
Montana Creek,Seep,Coho,#41, 2021-06-17,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,4,1,0.119267148
Montana Creek,Seep,Coho,#77, 2021-06-17,Nemouridae,A,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,8,1,8.733642808
Montana Creek,Seep,Coho,#77, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,5,0.012
Montana Creek,Seep,Coho,#77, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Seep,Coho,#77, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,3,0.266553243
Montana Creek,Seep,Coho,#77, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,2,0.61488001
Montana Creek,Seep,Coho,#77, 2021-06-17,Crassiclitellata,U,non-insect,Terrestrial,Annelida: Oligochaeta,miscellaneous non-insect,Lumbriculidae,segmented worms,40,1,1.161966478
Montana Creek,Seep,Coho,#77, 2021-06-17,Simuliidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,4,1,0.881524093
Montana Creek,Seep,Coho,#78, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,2,4,0.155523886
Montana Creek,Seep,Coho,#78, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,8,0.997905609
Montana Creek,Seep,Coho,#78, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.285232064
Montana Creek,Seep,Coho,#78, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,4,0.355404324
Montana Creek,Seep,Coho,#78, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,1,0.206589681
Montana Creek,Seep,Coho,#78, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,22,0.0528
Montana Creek,Seep,Coho,#78, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,3,0.092027741
Montana Creek,Seep,Coho,#78, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,3,2,0.445087796
Montana Creek,Seep,Coho,#78, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,4,2,0.982939906
Montana Creek,Seep,Coho,#78, 2021-06-17,Heptageniidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,1,2.29521703
Montana Creek,Seep,Coho,#78, 2021-06-17,Simuliidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,5,1,1.251361839
Montana Creek,Seep,Coho,#78, 2021-06-17,Drunella,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Ephemerellidae,mayflies,4,3,0.690243659
Montana Creek,Seep,Coho,#78, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,5,0.159539723
Montana Creek,Seep,Coho,#78, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,4,0.270971424
Montana Creek,Seep,Coho,#78, 2021-06-17,Baetidae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,4,1,0.441832252
Montana Creek,Seep,Coho,#78, 2021-06-17,Aphididae,A,insect,Terrestrial,Arthropoda: Insecta,Hemiptera: Sternorrhyncha,Aphidae,aphids,1,1,0.0598
Montana Creek,Seep,Coho,#78, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,3,0.095723834
Montana Creek,Seep,Coho,#78, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,2,0.61488001
Montana Creek,Seep,Coho,#78, 2021-06-17,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,2,1,0.037986814
Montana Creek,Seep,Coho,#78, 2021-06-17,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Seep,Coho,#78, 2021-06-17,Limnephilidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,12,1,5.851922771
Montana Creek,Seep,Coho,#78, 2021-06-17,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,4,1,0.184178316
Montana Creek,Seep,Coho,#84, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,34,0.0816
Montana Creek,Seep,Coho,#84, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,3,0.092027741
Montana Creek,Seep,Coho,#84, 2021-06-17,Tipuloidea,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Tipulidae,crane flies,9,1,1.048871212
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.088851081
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,5,0.159539723
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,3,0.364416692
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,6,1,0.195746645
Montana Creek,Seep,Coho,#84, 2021-06-17,Limnephilidae,L,insect,Aquatic,Arthropoda: Insecta,Trichoptera,Limnephilidae,caddisflies,9,1,2.516826462
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,5,0.159539723
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Seep,Coho,#84, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Seep,Coho,#84, 2021-06-17,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,1,0.208837998
Montana Creek,Seep,Coho,#84, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,2,0.249476402
Montana Creek,Seep,Coho,#84, 2021-06-17,Nemouridae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Nemouridae,stoneflies,3,1,0.116411781
Montana Creek,Seep,Coho,#84, 2021-06-17,Heptageniidae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Heptageniidae,mayflies,7,1,1.780008824
Montana Creek,Seep,Coho,#85, 2021-06-17,Coleoptera,L,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,x,beetles,4,2,0.195897465
Montana Creek,Seep,Coho,#85, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,3,0.203228568
Montana Creek,Seep,Coho,#85, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,3,0.364416692
Montana Creek,Seep,Coho,#85, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,1,0.0024
Montana Creek,Seep,Coho,#85, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Seep,Coho,#85, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.011042515
Montana Creek,Seep,Coho,#86, 2021-06-17,Trombidiformes,U,non-insect,Aquatic,Arachnida: Acari,Trombidiformes,x,mites,1,1,0.053
Montana Creek,Seep,Coho,#86, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,4,7,2.152080036
Montana Creek,Seep,Coho,#86, 2021-06-17,Staphylinidae,A,insect,Terrestrial,Arthropoda: Insecta,Coleoptera,Staphylinidae,rove beetles,5,2,1.018138837
Montana Creek,Seep,Coho,#86, 2021-06-17,Chironomidae,P,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,5,1,0.121472231
Montana Creek,Seep,Coho,#86, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,1,18,0.0432
Montana Creek,Seep,Coho,#86, 2021-06-17,Collembola,U,non-insect,Terrestrial,Arthropoda: Collembola,x,x,springtails,2,1,0.030675914
Montana Creek,Seep,Coho,#86, 2021-06-17,Baetidae,L,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,2,0.249476402
Montana Creek,Seep,Coho,#86, 2021-06-17,Capniidae,L,insect,Aquatic,Arthropoda: Insecta,Plecoptera,Capniidae,stoneflies,6,1,0.482858169
Montana Creek,Seep,Coho,#86, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,3,2,0.063815889
Montana Creek,Seep,Coho,#86, 2021-06-17,Chironomidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,4,1,0.067742856
Montana Creek,Seep,Coho,#86, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,2,0.177702162
Montana Creek,Seep,Coho,#86, 2021-06-17,Empididae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Empididae,dance flies,3,1,0.088541011
Montana Creek,Seep,Coho,#87, 2021-06-17,Araneae,U,non-insect,Terrestrial,Arthropoda: Arachnida,x,x,spiders,2,2,0.417675997
Montana Creek,Seep,Coho,#87, 2021-06-17,Simuliidae,L,insect,Aquatic,Arthropoda: Insecta,Diptera,Simuliidae,black flies,2,1,0.01612246
Montana Creek,Seep,Coho,#87, 2021-06-17,Chironomidae,A,insect,Aquatic,Arthropoda: Insecta,Diptera,Chironomidae,midges,2,1,0.088851081
Montana Creek,Seep,Coho,#87, 2021-06-17,Stylommatophora,U,non-insect,Terrestrial,Mollusca: Gastropoda,x,x,land slugs,5,1,2.602494463
Montana Creek,Seep,Coho,#88, 2021-06-17,Baetidae,A,insect,Aquatic,Arthropoda: Insecta,Ephemeroptera,Baetidae,mayflies,3,1,0.21585393
